userID,itemId
65,915
65,953
65,99
66,910
66,1445
66,84
66,1523
66,1598
66,1350
66,1203
66,172
66,888
66,865
67,1555
67,1027
67,1501
67,1484
67,652
67,1073
67,15
67,1449
67,1149
67,544
68,1555
68,1502
68,1591
68,1549
68,1578
68,1585
68,1445
68,1497
68,191
68,817
69,913
69,1608
69,987
69,1214
69,13
69,1549
69,1585
69,1578
69,1497
69,518
70,1372
70,1528
70,1294
70,1256
70,1436
70,1295
70,1238
70,897
70,1155
70,1463
71,1380
71,1466
71,610
71,1004
71,131
71,1292
71,650
71,817
71,1516
71,1382
72,697
72,1279
72,888
72,26
72,467
72,959
72,979
72,132
72,394
72,482
73,1380
73,910
73,1664
73,1523
73,492
73,1322
73,1257
73,1216
73,589
73,214
74,1631
74,992
74,1422
74,491
74,591
74,1075
74,187
74,1439
74,1083
74,634
75,626
75,1146
75,1455
75,1450
75,9
75,1658
75,1123
75,1305
75,838
75,119
76,1125
76,127
76,1358
76,1454
76,1356
76,1126
76,1038
76,1291
76,1396
76,84
