userID,itemId
66,814
66,1189
66,1449
66,1599
66,64
66,1398
66,1536
66,22
67,1599
67,814
67,1235
67,1189
67,1653
67,1467
67,1450
67,1500
67,1625
67,1536
68,1189
68,814
68,1467
68,919
68,408
68,169
68,1142
68,1449
68,1201
68,98
69,1189
69,814
69,1467
69,1599
69,1500
69,1452
69,1201
69,1130
69,1653
69,1594
70,1189
70,814
70,1467
70,1599
70,1449
70,1653
70,1536
70,1500
70,1064
70,851
71,1189
71,814
71,1599
71,1467
71,1122
71,1500
71,1536
71,1653
71,1449
71,851
72,1189
72,814
72,1653
72,1467
72,1536
72,1599
72,1500
72,1122
72,1594
72,1064
73,1189
73,814
73,1467
73,851
73,1500
73,1653
73,1449
73,408
73,1064
73,119
74,1189
74,64
74,1467
74,318
74,1449
74,22
74,169
74,98
74,12
74,174
75,1189
75,1467
75,127
75,1449
75,169
75,89
75,98
75,12
75,814
75,474
76,1189
76,814
76,1130
76,127
76,408
76,119
76,1599
76,1449
76,169
76,1500
77,814
77,1467
77,1189
77,1500
77,851
77,1599
77,1449
77,1653
77,408
77,169
78,1201
78,1189
78,1594
78,1500
78,1653
78,814
78,1398
78,1449
78,1482
78,1467
79,1189
79,1599
79,814
79,851
79,1130
79,1536
79,1450
79,1122
79,1500
79,1201
80,1189
80,814
80,1467
80,1653
80,1599
80,1500
80,1122
80,1449
80,851
80,1064
81,814
81,1189
81,1467
81,1599
81,1653
81,851
81,64
81,1449
81,1235
81,1500
82,1189
82,1449
82,98
82,408
82,12
82,89
82,814
82,114
82,427
82,515
83,1189
83,814
83,1653
83,1599
83,1467
83,1398
83,1536
83,1064
83,1449
83,1235
84,814
84,1189
84,1599
84,1467
84,1653
84,1616
84,1201
84,1594
84,1500
84,1482
85,1189
85,814
85,1467
85,1653
85,1500
85,1449
85,1599
85,1536
85,851
85,1122
86,814
86,1653
86,1467
86,1450
86,1189
86,1616
86,1599
86,1625
86,1645
86,1235
87,1467
87,1449
87,814
87,966
87,1599
87,1653
87,169
87,12
87,313
87,143
88,1536
88,1122
88,1189
88,814
88,1201
88,1594
88,1599
88,1653
88,1525
88,1450
89,1467
89,1653
89,1500
89,814
89,1189
89,1398
89,1536
89,1201
89,1599
89,1449
90,814
90,1189
90,1467
90,1599
90,1536
90,1653
90,1498
90,1500
90,1235
90,1122
91,1467
91,814
91,1189
91,1599
91,1449
91,1500
91,1653
91,169
91,1122
91,1064
92,1189
92,814
92,1467
92,1449
92,1599
92,851
92,127
92,1536
92,114
92,1500
93,1467
93,1500
93,1653
93,1599
93,1122
93,814
93,1189
93,1201
93,1650
93,1458
94,1189
94,814
94,1467
94,1500
94,1599
94,1449
94,1653
94,1536
94,851
94,1452
95,1189
95,1449
95,318
95,408
95,169
95,814
95,12
95,1467
95,427
95,969
96,1599
96,814
96,1189
96,1122
96,1653
96,1467
96,1130
96,1616
96,1500
96,1235
97,1599
97,814
97,1189
97,1653
97,1616
97,1482
97,1500
97,1201
97,1467
97,1594
98,1189
98,1536
98,1293
98,1064
98,1505
98,1467
98,1449
98,1599
98,851
98,1594
99,1189
99,1467
99,814
99,1449
99,318
99,169
99,1536
99,127
99,515
99,480
100,1599
100,22
100,64
100,1189
100,1467
100,318
100,1449
100,169
100,174
100,50
101,64
101,22
101,318
101,174
101,1189
101,98
101,1449
101,12
101,169
101,496
102,1189
102,814
102,1467
102,1449
102,1500
102,1599
102,1653
102,1536
102,169
102,64
103,1599
103,1189
103,1467
103,814
103,1653
103,169
103,1201
103,1500
103,1449
103,408
104,408
104,318
104,64
104,169
104,1189
104,174
104,98
104,12
104,22
104,172
105,1189
105,814
105,1653
105,1536
105,1599
105,1201
105,1500
105,1398
105,1122
105,1064
106,1189
106,1467
106,814
106,1653
106,1599
106,1536
106,1122
106,1449
106,1500
106,1594
107,814
107,1189
107,119
107,853
107,408
107,1449
107,1482
107,127
107,1467
107,474
108,1189
108,814
108,1467
108,1599
108,1625
108,1130
108,1653
108,1122
108,1616
108,851
109,1653
109,1467
109,814
109,1189
109,1398
109,1599
109,1449
109,1500
109,1201
109,1536
110,1189
110,814
110,1599
110,1467
110,1536
110,1653
110,1122
110,1449
110,1500
110,1064
111,1467
111,1653
111,1189
111,814
111,1449
111,1201
111,1594
111,1536
111,169
111,113
112,1467
112,814
112,1189
112,1594
112,1536
112,1064
112,1616
112,1449
112,1443
112,1653
113,1653
113,814
113,1599
113,1235
113,1189
113,1201
113,1122
113,1500
113,1467
113,1130
114,814
114,1189
114,1653
114,1599
114,1467
114,1235
114,1201
114,851
114,1500
114,1616
115,1189
115,814
115,1467
115,1599
115,1500
115,851
115,119
115,1625
115,1122
115,1450
116,1189
116,1449
116,814
116,64
116,169
116,318
116,408
116,1467
116,98
116,12
117,814
117,1189
117,1467
117,1599
117,1449
117,1500
117,1653
117,1201
117,169
117,851
118,1189
118,1467
118,814
118,1599
118,1653
118,1500
118,1536
118,1201
118,1482
118,851
119,814
119,1189
119,1653
119,1500
119,1467
119,1201
119,1449
119,1599
119,1122
119,1594
120,1189
120,814
120,1599
120,1201
120,1235
120,1616
120,1122
120,1594
120,1467
120,1536
121,814
121,1189
121,1467
121,1653
121,1623
121,1500
121,1482
121,1594
121,1616
121,1452
122,814
122,1189
122,1500
122,1653
122,1625
122,851
122,1130
122,1122
122,1201
122,1645
123,1189
123,814
123,1449
123,474
123,1467
123,408
123,169
123,178
123,1536
123,318
124,814
124,1189
124,1467
124,1599
124,1500
124,1653
124,1450
124,1122
124,1536
124,1594
125,1449
125,1467
125,1189
125,966
125,313
125,814
125,265
125,169
125,71
125,12
126,814
126,1189
126,1594
126,1642
126,1616
126,1500
126,1653
126,1482
126,1625
126,1122
127,1653
127,1599
127,1525
127,1398
127,1122
127,1650
127,1189
127,814
127,1242
127,1201
128,1189
128,1467
128,1449
128,814
128,1653
128,1599
128,1500
128,1122
128,1130
128,1536
129,1189
129,814
129,1536
129,1599
129,851
129,1482
129,1616
129,1122
129,1505
129,1512
130,1189
130,1599
130,1536
130,1122
130,1467
130,1653
130,814
130,1449
130,1064
130,1293
131,1189
131,814
131,1467
131,1500
131,1482
131,1653
131,1536
131,851
131,1594
131,1505
132,1189
132,1653
132,814
132,1599
132,1467
132,1500
132,1452
132,1594
132,1064
132,1449
133,814
133,1189
133,1467
133,1449
133,1599
133,169
133,1653
133,1594
133,64
133,867
134,1599
134,22
134,1235
134,1189
134,174
134,64
134,1467
134,96
134,318
134,1269
135,1189
135,814
135,1467
135,1449
135,1599
135,169
135,408
135,64
135,127
135,89
136,1189
136,814
136,1201
136,1599
136,851
136,1467
136,1500
136,1122
136,1482
136,1616
137,1189
137,814
137,1449
137,1467
137,1653
137,64
137,169
137,12
137,1122
137,613
138,1189
138,814
138,1467
138,1653
138,1449
138,1599
138,169
138,64
138,1536
138,408
139,1189
139,1653
139,814
139,851
139,1467
139,1122
139,1130
139,1599
139,1500
139,1452
140,1189
140,1653
140,1467
140,814
140,851
140,1500
140,1130
140,1616
140,1122
140,1201
141,1599
141,1235
141,1122
141,1427
141,1189
141,22
141,1467
141,1269
141,1653
141,64
142,1467
142,1189
142,814
142,1653
142,1500
142,1536
142,1449
142,1599
142,1594
142,1293
143,814
143,1599
143,1653
143,1189
143,1500
143,1122
143,1398
143,1467
143,851
143,1450
144,1189
144,814
144,1653
144,1467
144,1449
144,1599
144,1536
144,1594
144,1201
144,169
145,169
145,408
145,1449
145,114
145,318
145,127
145,480
145,1189
145,115
145,357
146,814
146,1189
146,851
146,1122
146,1235
146,1616
146,1450
146,1625
146,1594
146,1536
147,1500
147,1653
147,1201
147,1189
147,1616
147,814
147,1467
147,1594
147,1122
147,1533
148,814
148,1189
148,1467
148,1201
148,1599
148,1500
148,1653
148,851
148,1449
148,1482
149,1189
149,1653
149,1536
149,851
149,1482
149,1449
149,1467
149,1201
149,1130
149,1500
150,1467
150,1189
150,1653
150,1500
150,1449
150,814
150,1122
150,169
150,1064
150,64
151,1189
151,814
151,1599
151,1467
151,851
151,1616
151,1500
151,1653
151,1482
151,1536
152,1189
152,1599
152,814
152,1653
152,1536
152,1235
152,1467
152,1398
152,1201
152,1505
153,1189
153,814
153,1599
153,1235
153,1122
153,1500
153,1358
153,1625
153,1064
153,1533
154,1467
154,1189
154,814
154,1500
154,1653
154,1449
154,851
154,127
154,408
154,169
155,1189
155,814
155,1467
155,1653
155,1500
155,1625
155,1482
155,1594
155,1449
155,1536
156,1189
156,814
156,1467
156,1653
156,1500
156,851
156,1599
156,1122
156,1449
156,1536
157,814
157,1189
157,1467
157,1449
157,1500
157,851
157,1122
157,1653
157,408
157,1201
158,814
158,1189
158,1467
158,1599
158,1653
158,1500
158,851
158,1122
158,1449
158,1536
159,1599
159,1189
159,1653
159,1467
159,1235
159,1064
159,1398
159,814
159,22
159,851
160,1189
160,814
160,1500
160,1653
160,1467
160,1122
160,119
160,1599
160,1449
160,1536
161,1189
161,1599
161,1449
161,1467
161,814
161,1536
161,1201
161,1653
161,1594
161,1500
162,1189
162,1653
162,814
162,1467
162,1122
162,1599
162,1536
162,1500
162,1449
162,1398
163,1189
163,814
163,1467
163,1653
163,1599
163,1449
163,1536
163,1122
163,851
163,1452
164,814
164,1653
164,1467
164,1599
164,1189
164,1235
164,1064
164,1500
164,1449
164,1536
165,1599
165,814
165,1189
165,1467
165,851
165,1201
165,1235
165,1500
165,1130
165,1616
166,1653
166,1235
166,1599
166,814
166,1500
166,1398
166,1122
166,1201
166,1604
166,1594
167,1189
167,814
167,1452
167,1201
167,1653
167,1449
167,1500
167,1594
167,1130
167,1467
168,814
168,1189
168,1467
168,1653
168,1594
168,1616
168,1599
168,1500
168,22
168,1516
169,1467
169,1189
169,814
169,1653
169,1599
169,1449
169,1500
169,64
169,22
169,1616
170,814
170,1653
170,1599
170,1189
170,851
170,1467
170,1235
170,1122
170,1616
170,1450
171,814
171,1467
171,1189
171,1653
171,1449
171,169
171,408
171,1500
171,64
171,318
172,1653
172,814
172,1467
172,1189
172,851
172,1500
172,1599
172,1449
172,1235
172,1594
173,1189
173,1599
173,814
173,1467
173,1500
173,1235
173,1201
173,1653
173,1616
173,1449
174,814
174,1594
174,1482
174,1189
174,1536
174,1458
174,1467
174,22
174,1063
174,318
175,1189
175,1449
175,318
175,22
175,174
175,143
175,427
175,969
175,814
175,966
176,1189
176,1449
176,814
176,1500
176,1536
176,169
176,127
176,408
176,851
176,1653
177,1189
177,1467
177,814
177,1599
177,1449
177,1653
177,1536
177,169
177,1500
177,408
178,1189
178,1467
178,814
178,1653
178,1599
178,1449
178,1398
178,1536
178,1500
178,169
179,1536
179,1599
179,1189
179,1293
179,1064
179,1650
179,1398
179,1201
179,1235
179,1525
180,814
180,1189
180,1599
180,1467
180,1500
180,1398
180,1653
180,1533
180,1201
180,1235
181,64
181,22
181,318
181,174
181,50
181,12
181,98
181,169
181,172
181,79
182,1653
182,1467
182,814
182,1189
182,1599
182,1452
182,1398
182,1536
182,1449
182,1122
183,1189
183,814
183,1599
183,1536
183,1122
183,1653
183,1130
183,1449
183,1467
183,1398
184,814
184,1189
184,1467
184,1653
184,1500
184,1599
184,1122
184,1201
184,1449
184,1536
185,1189
185,814
185,1467
185,1449
185,1653
185,1500
185,1064
185,408
185,1536
185,169
186,814
186,1189
186,1467
186,1449
186,1653
186,1500
186,1398
186,22
186,64
186,1599
187,1189
187,1467
187,814
187,1653
187,1449
187,1599
187,1500
187,1201
187,1594
187,1122
188,1189
188,814
188,1467
188,1653
188,1599
188,1536
188,1449
188,1122
188,1064
188,1500
189,1189
189,814
189,1467
189,1599
189,1653
189,1482
189,851
189,1449
189,1130
189,1235
190,1467
190,1189
190,1449
190,64
190,814
190,169
190,50
190,1536
190,174
190,318
191,1189
191,814
191,1467
191,1449
191,1653
191,1500
191,1599
191,851
191,1452
191,1201
192,1467
192,814
192,1189
192,1500
192,1449
192,1599
192,1653
192,851
192,1450
192,1625
193,1189
193,814
193,1201
193,851
193,1500
193,1449
193,1594
193,1467
193,1599
193,1616
194,1189
194,814
194,1467
194,1449
194,169
194,408
194,114
194,480
194,603
194,1536
195,1189
195,1449
195,1467
195,64
195,318
195,1536
195,22
195,98
195,50
195,408
196,1189
196,1536
196,814
196,1599
196,1122
196,1449
196,1467
196,1130
196,1500
196,1201
197,64
197,318
197,1189
197,814
197,169
197,1449
197,496
197,98
197,408
197,1467
198,1189
198,814
198,1467
198,1653
198,1599
198,1536
198,1449
198,1500
198,408
198,169
199,1189
199,814
199,851
199,98
199,474
199,119
199,127
199,1449
199,89
199,169
200,1189
200,814
200,1467
200,1653
200,1599
200,1122
200,1500
200,1449
200,1398
200,1536
201,1189
201,1467
201,1452
201,814
201,1653
201,1599
201,1130
201,1449
201,320
201,1500
202,1653
202,1599
202,1398
202,1201
202,1525
202,1500
202,1650
202,1122
202,867
202,1594
203,1189
203,1467
203,1653
203,814
203,1500
203,1449
203,1599
203,1536
203,1201
203,1122
204,1189
204,1512
204,814
204,1536
204,1616
204,1482
204,851
204,1452
204,1463
204,1533
205,1189
205,1599
205,1467
205,814
205,64
205,1449
205,318
205,169
205,22
205,1536
206,64
206,50
206,12
206,127
206,98
206,169
206,114
206,174
206,56
206,42
207,1189
207,1599
207,1653
207,814
207,1467
207,1122
207,1536
207,1500
207,1449
207,1594
208,1189
208,814
208,1201
208,1599
208,1653
208,1467
208,1594
208,1536
208,1616
208,1500
209,1467
209,814
209,1189
209,1653
209,851
209,1130
209,320
209,1449
209,169
209,1500
210,1189
210,814
210,1467
210,1449
210,1653
210,169
210,1599
210,1500
210,1536
210,408
211,1189
211,1653
211,1536
211,1500
211,1467
211,814
211,1449
211,1122
211,1642
211,851
212,1594
212,1201
212,814
212,1189
212,1536
212,1443
212,1449
212,1653
212,1122
212,1599
213,1189
213,814
213,1449
213,1467
213,1599
213,1653
213,169
213,408
213,1536
213,89
214,1189
214,814
214,1599
214,1653
214,1467
214,1500
214,1122
214,851
214,1201
214,1536
215,814
215,1189
215,1467
215,1653
215,1449
215,1500
215,1599
215,851
215,1201
215,1536
216,1189
216,1467
216,814
216,1599
216,1449
216,1500
216,127
216,851
216,89
216,114
217,1189
217,1449
217,1536
217,318
217,64
217,169
217,12
217,1467
217,98
217,89
218,1189
218,814
218,1467
218,1599
218,1500
218,851
218,1122
218,1653
218,1616
218,1594
219,814
219,1189
219,1536
219,1467
219,1482
219,1616
219,1599
219,1450
219,1500
219,851
220,1653
220,1189
220,1536
220,1467
220,1064
220,1594
220,1122
220,1449
220,1125
220,1516
221,1467
221,1189
221,814
221,1653
221,1500
221,1449
221,1599
221,851
221,1536
221,169
222,1189
222,814
222,1467
222,1449
222,169
222,1599
222,408
222,1500
222,114
222,1536
223,1467
223,814
223,1449
223,1189
223,1599
223,1536
223,64
223,174
223,50
223,966
224,64
224,1189
224,174
224,966
224,143
224,496
224,265
224,71
224,50
224,79
225,1189
225,814
225,1467
225,1653
225,1449
225,1500
225,408
225,1536
225,127
225,169
226,1189
226,1467
226,814
226,1599
226,1449
226,64
226,1653
226,318
226,22
226,1536
227,814
227,1189
227,1467
227,1599
227,1653
227,1500
227,1452
227,1594
227,1616
227,1122
228,1536
228,1122
228,1467
228,1321
228,1443
228,1064
228,1594
228,1189
228,1398
228,1653
229,1500
229,1536
229,1450
229,1293
229,1189
229,1064
229,1642
229,1235
229,1122
229,1482
230,1189
230,814
230,1653
230,1599
230,1536
230,1201
230,1122
230,1594
230,1467
230,1449
231,1599
231,1189
231,1653
231,1122
231,814
231,1616
231,1467
231,1594
231,1064
231,1201
232,1189
232,814
232,1599
232,851
232,1467
232,1449
232,1500
232,1536
232,1201
232,169
233,1189
233,814
233,1653
233,1599
233,1467
233,1122
233,1536
233,1201
233,1594
233,1500
234,1189
234,814
234,1467
234,1653
234,1599
234,1500
234,1536
234,1482
234,1616
234,1201
235,1189
235,814
235,1599
235,1467
235,851
235,1653
235,1500
235,1130
235,1122
235,1616
236,1189
236,814
236,1653
236,1467
236,1599
236,1500
236,1122
236,1594
236,1616
236,1201
237,814
237,1189
237,1467
237,1653
237,1500
237,1599
237,1235
237,1594
237,1201
237,1122
238,1189
238,1599
238,1467
238,1064
238,1449
238,1536
238,1653
238,1293
238,1122
238,814
239,1189
239,1599
239,814
239,851
239,1201
239,1122
239,1653
239,1500
239,1130
239,1482
240,1467
240,1449
240,1189
240,1293
240,1536
240,1122
240,127
240,169
240,98
240,1064
241,1189
241,814
241,1449
241,1467
241,1201
241,1653
241,1122
241,1594
241,1482
241,1064
242,1653
242,1594
242,814
242,1599
242,1616
242,1235
242,1201
242,1189
242,1122
242,1536
243,1189
243,814
243,1449
243,169
243,1467
243,1122
243,1536
243,408
243,64
243,98
244,1189
244,1599
244,814
244,1449
244,1536
244,1500
244,1201
244,1594
244,1653
244,1122
245,1189
245,1653
245,1122
245,1616
245,1201
245,1599
245,1525
245,1467
245,1594
245,814
246,408
246,169
246,127
246,114
246,1189
246,119
246,89
246,814
246,64
246,474
247,1189
247,814
247,1599
247,1653
247,1201
247,1467
247,1500
247,1536
247,1398
247,851
248,1467
248,1189
248,1653
248,814
248,1599
248,1536
248,1500
248,1452
248,1122
248,853
249,1189
249,814
249,1467
249,1500
249,1599
249,1653
249,1616
249,1536
249,1449
249,851
250,814
250,1189
250,1500
250,1653
250,1599
250,1122
250,1536
250,1130
250,1533
250,1467
251,1189
251,814
251,1449
251,1467
251,408
251,127
251,169
251,318
251,98
251,1500
252,1189
252,1467
252,814
252,1449
252,1122
252,127
252,1536
252,1130
252,1500
252,1599
253,1189
253,814
253,1467
253,1449
253,1599
253,1653
253,1536
253,174
253,169
253,1122
254,1189
254,814
254,1653
254,1467
254,1449
254,1599
254,318
254,1398
254,169
254,966
255,127
255,64
255,12
255,50
255,1449
255,114
255,169
255,1142
255,318
255,357
256,1189
256,814
256,1467
256,1653
256,1599
256,1500
256,1122
256,1201
256,1235
256,1594
257,814
257,1189
257,1467
257,1599
257,1449
257,169
257,127
257,408
257,851
257,89
258,1599
258,1189
258,1467
258,1653
258,1594
258,814
258,22
258,1449
258,1064
258,318
259,1189
259,814
259,1467
259,1653
259,1599
259,1500
259,851
259,1122
259,1536
259,1449
260,814
260,1235
260,1616
260,1500
260,1653
260,1645
260,1599
260,1450
260,1533
260,1625
261,1189
261,814
261,1467
261,1653
261,1122
261,1616
261,851
261,1625
261,1064
261,1599
262,1189
262,814
262,1653
262,1599
262,1467
262,1500
262,1122
262,1201
262,1594
262,1536
263,1189
263,814
263,1467
263,1653
263,1536
263,1599
263,851
263,1130
263,1594
263,1064
264,169
264,408
264,50
264,127
264,64
264,89
264,114
264,174
264,318
264,357
265,1467
265,1189
265,1122
265,64
265,1536
265,1449
265,22
265,318
265,814
265,1599
266,1467
266,1189
266,1500
266,814
266,1653
266,1449
266,1452
266,1616
266,1594
266,408
267,1189
267,814
267,1467
267,1449
267,318
267,357
267,178
267,603
267,657
267,511
268,1189
268,814
268,1449
268,1467
268,64
268,318
268,1536
268,603
268,511
268,589
269,1189
269,814
269,851
269,1467
269,1500
269,1625
269,119
269,1452
269,1201
269,1599
270,814
270,1653
270,1467
270,1189
270,1500
270,1122
270,1594
270,1642
270,1064
270,1536
271,1189
271,408
271,1449
271,114
271,814
271,1467
271,483
271,513
271,316
271,589
272,1189
272,1467
272,814
272,1449
272,169
272,408
272,64
272,1500
272,89
272,114
273,814
273,1467
273,1189
273,1653
273,1599
273,1122
273,1500
273,1625
273,851
273,1130
274,1189
274,1467
274,814
274,1449
274,1599
274,1653
274,169
274,1500
274,1594
274,1536
275,1189
275,1467
275,1653
275,1599
275,814
275,1500
275,1122
275,1449
275,1201
275,1398
276,1189
276,1449
276,114
276,178
276,1467
276,657
276,480
276,515
276,511
276,191
277,1189
277,1536
277,1449
277,814
277,1467
277,1653
277,64
277,1500
277,1122
277,318
278,1189
278,1467
278,1653
278,1599
278,1536
278,814
278,1449
278,1122
278,1064
278,1293
279,1653
279,814
279,1467
279,1122
279,1642
279,1189
279,1398
279,1201
279,1191
279,1449
280,1189
280,814
280,1653
280,1467
280,1599
280,1500
280,1122
280,1201
280,1536
280,1642
281,1467
281,1449
281,1653
281,1536
281,1368
281,814
281,318
281,64
281,113
281,1189
282,1189
282,1653
282,814
282,1122
282,1599
282,1467
282,1452
282,1130
282,1616
282,1516
283,1467
283,1189
283,1449
283,814
283,1653
283,1500
283,1201
283,1599
283,169
283,851
284,1189
284,814
284,1467
284,1449
284,1201
284,1500
284,1653
284,851
284,1599
284,169
285,1653
285,1189
285,1467
285,1599
285,1536
285,814
285,1500
285,1449
285,1201
285,1122
286,1467
286,1594
286,814
286,1500
286,1189
286,1653
286,1482
286,1536
286,1122
286,1616
287,1189
287,1467
287,814
287,1449
287,169
287,318
287,1536
287,89
287,12
287,114
288,1189
288,814
288,1449
288,851
288,1536
288,1467
288,1064
288,1500
288,1594
288,1452
289,814
289,1653
289,1467
289,1599
289,1500
289,1536
289,1189
289,1122
289,1398
289,1616
290,1599
290,1189
290,1467
290,1653
290,814
290,1122
290,1449
290,1536
290,1398
290,1201
291,1189
291,814
291,1449
291,169
291,1467
291,127
291,408
291,114
291,318
291,1536
292,1189
292,814
292,1467
292,1653
292,1599
292,1449
292,1500
292,1536
292,851
292,1122
293,1189
293,814
293,1467
293,1536
293,1449
293,851
293,1500
293,1130
293,1599
293,408
294,1189
294,1449
294,64
294,1467
294,318
294,169
294,12
294,98
294,408
294,174
295,1189
295,814
295,1467
295,1653
295,1599
295,1500
295,1122
295,1201
295,1594
295,1449
296,1189
296,814
296,1449
296,851
296,1536
296,1594
296,1467
296,1500
296,1130
296,408
297,1189
297,1467
297,1449
297,814
297,1536
297,318
297,169
297,64
