userID,itemId
65,915
65,953
65,99
66,910
66,1445
66,84
66,1523
66,1598
66,1350
66,1203
66,172
66,888
66,865
67,1555
67,1027
67,1501
67,1484
67,652
67,1073
67,15
67,1449
67,1149
67,544
68,1555
68,1502
68,1591
68,1549
68,1578
68,1585
68,1445
68,1497
68,191
68,817
69,913
69,1608
69,987
69,1214
69,13
69,1549
69,1585
69,1578
69,1497
69,518
70,1372
70,1528
70,1294
70,1256
70,1436
70,1295
70,1238
70,897
70,1155
70,1463
71,1380
71,1466
71,610
71,1004
71,131
71,1292
71,650
71,817
71,1516
71,1382
72,697
72,1279
72,888
72,26
72,467
72,959
72,979
72,132
72,394
72,482
73,1380
73,910
73,1664
73,1523
73,492
73,1322
73,1257
73,1216
73,589
73,214
74,1631
74,992
74,1422
74,491
74,591
74,1075
74,187
74,1439
74,1083
74,634
75,626
75,1146
75,1455
75,1450
75,9
75,1658
75,1123
75,1305
75,838
75,119
76,1125
76,127
76,1358
76,1454
76,1356
76,1126
76,1038
76,1291
76,1396
76,84
77,1257
77,1631
77,1594
77,1501
77,648
77,1265
77,537
77,32
77,291
77,603
78,1082
78,1361
78,1456
78,782
78,1257
78,1499
78,135
78,1077
78,548
78,193
79,817
79,1333
79,1535
79,134
79,1489
79,1335
79,1168
79,165
79,1053
79,378
80,706
80,1322
80,912
80,1485
80,1328
80,839
80,881
80,1038
80,888
80,344
81,910
81,1504
81,357
81,912
81,735
81,521
81,1257
81,421
81,1074
81,1473
82,1226
82,799
82,1399
82,545
82,1549
82,1589
82,1465
82,1578
82,1213
82,691
83,910
83,938
83,1465
83,1597
83,1233
83,1644
83,1506
83,1554
83,1501
83,337
84,1658
84,1386
84,1147
84,910
84,1589
84,1471
84,515
84,1000
84,1247
84,141
85,1094
85,1000
85,981
85,1489
85,1463
85,1326
85,1541
85,600
85,1504
85,1196
86,1417
86,1413
86,397
86,592
86,1256
86,970
86,1021
86,771
86,896
86,1430
87,1463
87,1523
87,1321
87,1528
87,1605
87,1381
87,1607
87,1330
87,1106
87,1233
88,624
88,250
88,1028
88,271
88,419
88,278
88,254
88,825
88,939
88,687
89,777
89,1523
89,1251
89,954
89,912
89,226
89,1454
89,372
89,1642
89,1298
90,1177
90,819
90,682
90,759
90,1380
90,895
90,600
90,362
90,687
90,34
91,970
91,897
91,891
91,1144
91,1233
91,1124
91,352
91,1304
91,1436
91,1096
92,1238
92,1450
92,1497
92,1594
92,1332
92,1463
92,1556
92,1646
92,1545
92,1656
93,1305
93,247
93,1539
93,1271
93,962
93,970
93,667
93,488
93,1131
93,1100
94,987
94,1415
94,1658
94,1489
94,1497
94,1233
94,1463
94,1043
94,1143
94,1454
95,897
95,1294
95,1491
95,1328
95,1350
95,1465
95,1155
95,1302
95,1330
95,1238
96,1508
96,1252
96,1497
96,343
96,1481
96,1511
96,1011
96,1504
96,1664
96,998
97,1330
97,1463
97,1508
97,1270
97,257
97,922
97,87
97,521
97,755
97,794
98,1241
98,1270
98,594
98,1336
98,1418
98,1402
98,1092
98,644
98,1109
98,695
99,1205
99,1026
99,1307
99,1306
99,600
99,1304
99,897
99,935
99,1294
99,643
100,1456
100,1474
100,910
100,1512
100,1423
100,943
100,1157
100,1003
100,779
100,1393
101,1502
101,1511
101,1487
101,1609
101,1397
101,1524
101,1200
101,1158
101,1238
101,1539
102,1238
102,1372
102,1541
102,1542
102,1250
102,1664
102,1158
102,850
102,9
102,374
103,891
103,1555
103,1319
103,1437
103,1456
103,1318
103,1187
103,1088
103,1164
103,1416
104,1304
104,868
104,1629
104,915
104,84
104,548
104,1259
104,862
104,491
104,1151
105,1140
105,1055
105,1214
105,1077
105,1031
105,1402
105,757
105,400
105,1652
105,1253
106,427
106,1592
106,98
106,397
106,1416
106,967
106,600
106,767
106,351
106,99
107,1254
107,1181
107,556
107,1509
107,999
107,1185
107,1508
107,1183
107,1164
107,1214
108,1125
108,1027
108,1631
108,1418
108,1527
108,1491
108,1463
108,1000
108,1397
108,1271
109,1547
109,1551
109,1125
109,1127
109,1241
109,1371
109,1104
109,1384
109,957
109,1083
110,1367
110,1608
110,868
110,1383
110,1072
110,337
110,1629
110,1427
110,1242
110,987
111,1032
111,1037
111,1285
111,84
111,1185
111,397
111,1427
111,987
111,1416
111,1209
112,1553
112,1523
112,1418
112,757
112,1250
112,1261
112,1124
112,1247
112,1539
112,1002
113,1485
113,1445
113,199
113,517
113,194
113,458
113,663
113,120
113,1072
113,582
114,1319
114,1380
114,1463
114,1370
114,1292
114,1501
114,1272
114,1367
114,1411
114,1336
115,1288
115,209
115,1077
115,1180
115,822
115,1256
115,1446
115,1367
115,691
115,795
116,1104
116,1555
116,1125
116,1549
116,1578
116,1585
116,1304
116,1326
116,1534
116,1333
117,626
117,1523
117,1544
117,1545
117,850
117,1125
117,1242
117,1164
117,1294
117,1474
118,987
118,864
118,915
118,909
118,750
118,467
118,867
118,238
118,279
118,1643
119,910
119,1519
119,1656
119,1573
119,1622
119,594
119,1454
119,1108
119,957
119,1646
120,1271
120,1338
120,341
120,1474
120,757
120,1148
120,1164
120,1418
120,1643
120,1503
121,1502
121,1027
121,1535
121,1196
121,491
121,1455
121,1218
121,207
121,1199
121,1059
122,910
122,1378
122,983
122,1370
122,1283
122,1380
122,1087
122,824
122,1351
122,993
123,973
123,992
123,1409
123,1357
123,1034
123,833
123,661
123,593
123,937
123,1321
124,1186
124,927
124,1643
124,1386
124,1337
124,1424
124,1254
124,1487
124,1631
124,1560
125,1454
125,1125
125,1294
125,1242
125,1344
125,1068
125,1096
125,360
125,1233
125,1450
126,1075
126,811
126,119
126,278
126,1424
126,358
126,619
126,47
126,1276
126,823
127,1116
127,1496
127,962
127,1608
127,1314
127,1481
127,1318
127,1413
127,726
127,671
128,1207
128,375
128,23
128,360
128,897
128,1350
128,1459
128,442
128,918
128,446
129,1000
129,247
129,1417
129,1402
129,838
129,1211
129,1191
129,1126
129,788
129,987
130,1436
130,1602
130,1196
130,1290
130,1642
130,1125
130,1502
130,1454
130,1664
130,1386
131,1478
131,309
131,1030
131,1138
131,492
131,802
131,1511
131,1176
131,42
131,529
132,668
132,999
132,1000
132,1301
132,1484
132,1591
132,1027
132,901
132,667
132,34
133,555
133,1299
133,548
133,579
133,1225
133,1410
133,1031
133,1403
133,1216
133,1230
134,1290
134,1402
134,1004
134,1403
134,1250
134,1608
134,1463
134,1116
134,215
134,543
135,1631
135,1463
135,1242
135,127
135,246
135,47
135,1497
135,1608
135,884
135,100
136,759
136,397
136,1620
136,1504
136,1104
136,1398
136,1169
136,154
136,179
136,910
137,1631
137,1463
137,290
137,643
137,354
137,1542
137,897
137,1304
137,1504
137,618
138,1290
138,296
138,788
138,1292
138,1631
138,1463
138,592
138,461
138,1221
138,1437
139,1337
139,377
139,624
139,1485
139,799
139,1054
139,1272
139,997
139,1620
139,910
140,397
140,1164
140,1423
140,1285
140,555
140,1253
140,1643
140,1591
140,1257
140,1216
141,1578
141,1549
141,1585
141,1445
141,1234
141,1110
141,1024
141,1305
141,1357
141,1092
142,1416
142,1094
142,344
142,1131
142,56
142,805
142,854
142,466
142,963
142,228
143,695
143,1175
143,1463
143,799
143,791
143,1430
143,1124
143,1185
143,998
143,661
144,1294
144,1346
144,1664
144,1270
144,1551
144,1547
144,1534
144,214
144,987
144,976
145,1597
145,1125
145,1440
145,1294
145,1256
145,1238
145,1664
145,1646
145,1431
145,1312
146,910
146,575
146,1100
146,695
146,397
146,1292
146,962
146,1209
146,722
146,590
147,1256
147,695
147,626
147,1186
147,1449
147,1213
147,1418
147,1553
147,1415
147,1164
148,1174
148,1379
148,1427
148,1391
148,1272
148,1397
148,1631
148,697
148,55
148,250
149,1314
149,1213
149,1413
149,1093
149,47
149,374
149,482
149,1639
149,1302
149,531
150,1297
150,1456
150,1620
150,1031
150,859
150,759
150,1305
150,1413
150,1131
150,187
151,1439
151,932
151,43
151,697
151,1517
151,808
151,1423
151,1311
151,840
151,1132
152,1256
152,453
152,1589
152,429
152,900
152,1646
152,1642
152,1541
152,404
152,476
153,1592
153,1591
153,1551
153,1547
153,1429
153,1304
153,1585
153,1549
153,1578
153,1162
154,1508
154,883
154,127
154,1338
154,1142
154,56
154,1608
154,959
154,183
154,997
155,1164
155,1200
155,1203
155,1509
155,1285
155,1108
155,1266
155,1436
155,838
155,1096
156,1395
156,1530
156,1367
156,1434
156,498
156,474
156,870
156,182
156,135
156,432
157,1445
157,910
157,1528
157,750
157,8
157,346
157,1000
157,473
157,771
157,151
158,1136
158,1344
158,916
158,761
158,1256
158,1273
158,1233
158,1183
158,722
158,49
159,1549
159,1578
159,1372
159,551
159,1436
159,1644
159,1392
159,1554
159,897
159,1465
160,1146
160,1497
160,1608
160,787
160,817
160,834
160,35
160,1597
160,1055
160,1058
161,1481
161,1071
161,1209
161,1382
161,34
161,1427
161,1524
161,1291
161,1183
161,954
162,1257
162,326
162,993
162,271
162,426
162,1426
162,1258
162,1231
162,595
162,390
163,1456
163,910
163,1353
163,1589
163,1445
163,1318
163,1271
163,1545
163,1148
163,1214
164,1585
164,1350
164,1502
164,1631
164,1294
164,1248
164,1029
164,1347
164,907
164,1158
165,397
165,1000
165,1405
165,1553
165,1413
165,1456
165,725
165,759
165,765
165,1104
166,675
166,1403
166,1185
166,375
166,961
166,1225
166,1517
166,782
166,43
166,1270
167,1252
167,1463
167,986
167,963
167,1164
167,1273
167,333
167,172
167,555
167,419
168,1445
168,1463
168,910
168,1549
168,1578
168,1397
168,1290
168,1555
168,376
168,408
169,1530
169,1104
169,1512
169,1523
169,1474
169,1164
169,1535
169,1089
169,282
169,413
170,854
170,1021
170,971
170,624
170,1402
170,1435
170,543
170,1268
170,675
170,1168
171,838
171,1270
171,1145
171,1077
171,1209
171,907
171,1620
171,1508
171,1413
171,987
172,982
172,1376
172,1051
172,594
172,913
172,34
172,253
172,1131
172,996
172,129
173,1631
173,1070
173,1263
173,1441
173,1629
173,966
173,1071
173,344
173,390
173,591
174,1179
174,935
174,1143
174,1454
174,1267
174,1396
174,1644
174,1181
174,1025
174,732
175,1376
175,1585
175,1370
175,1082
175,1077
175,1549
175,1578
175,1463
175,909
175,651
176,1443
176,767
176,1485
176,1530
176,1592
176,1353
176,1121
176,160
176,1425
176,861
177,1463
177,1256
177,1038
177,1380
177,296
177,1558
177,1142
177,180
177,1544
177,1027
178,1431
178,1233
178,1594
178,1514
178,1294
178,1465
178,1344
178,1064
178,1371
178,1542
179,1487
179,1209
179,1585
179,1578
179,1549
179,1592
179,5
179,963
179,1145
179,1131
180,1257
180,1351
180,474
180,1338
180,1558
180,1608
180,1027
180,276
180,1531
180,224
181,1519
181,1639
181,1554
181,1545
181,1502
181,1523
181,1396
181,1642
181,1594
181,1629
182,1003
182,1104
182,1216
182,1409
182,1254
182,1440
182,1643
182,1159
182,1410
182,483
183,296
183,1351
183,1252
183,1418
183,1146
183,1282
183,488
183,1204
183,1081
183,100
184,1311
184,1298
184,1066
184,1002
184,834
184,1459
184,1132
184,1092
184,1223
184,545
185,1125
185,910
185,1382
185,1378
185,1287
185,1335
185,1528
185,551
185,442
185,788
186,701
186,342
186,144
186,1250
186,1285
186,766
186,869
186,641
186,963
186,690
187,1351
187,723
187,1631
187,142
187,1368
187,324
187,912
187,248
187,1378
187,1370
188,1344
188,938
188,897
188,688
188,1573
188,575
188,735
188,1299
188,1131
188,1290
189,1394
189,907
189,1026
189,1190
189,156
189,1077
189,873
189,1116
189,1157
189,682
190,1631
190,1608
190,234
190,1445
190,1127
190,820
190,164
190,1425
190,123
190,1106
191,397
191,1413
191,1077
191,1000
191,1214
191,390
191,1418
191,1271
191,1213
191,1407
192,1402
192,548
192,203
192,353
192,425
192,1214
192,514
192,48
192,1226
192,667
193,1555
193,1062
193,959
193,738
193,525
193,379
193,1196
193,1484
193,1027
193,1289
194,987
194,1279
194,979
194,1302
194,1639
194,1326
194,1443
194,992
194,1328
194,1607
195,296
195,1454
195,1598
195,1602
195,1238
195,1465
195,1643
195,1164
195,1155
195,1554
196,1000
196,1082
196,1631
196,1463
196,935
196,1211
196,404
196,1077
196,491
196,1585
197,1294
197,1037
197,263
197,691
197,1155
197,1392
197,910
197,1180
197,146
197,237
198,199
198,490
198,1597
198,1195
198,827
198,1048
198,620
198,751
198,52
198,315
199,1553
199,1000
199,1395
199,203
199,798
199,428
199,1527
199,372
199,1416
199,1389
200,1397
200,1504
200,1556
200,1371
200,992
200,1541
200,1455
200,938
200,1233
200,1528
201,1127
201,1243
201,817
201,1395
201,907
201,1238
201,1496
201,494
201,843
201,646
202,1140
202,1082
202,1270
202,1589
202,34
202,1489
202,893
202,896
202,1456
202,791
203,1481
203,1116
203,987
203,433
203,868
203,1332
203,341
203,1142
203,1317
203,1589
204,1631
204,1553
204,58
204,654
204,466
204,997
204,1070
204,206
204,184
204,46
205,1271
205,970
205,1617
205,1463
205,626
205,624
205,861
205,1423
205,1186
205,1405
206,1463
206,422
206,1209
206,1418
206,34
206,618
206,295
206,628
206,476
206,695
207,575
207,1629
207,1037
207,1484
207,1383
207,1384
207,1279
207,1043
207,1555
207,35
208,1077
208,1631
208,1370
208,196
208,1294
208,722
208,42
208,162
208,135
208,1534
209,1463
209,893
209,1415
209,910
209,397
209,867
209,342
209,1287
209,691
209,501
210,1377
210,1463
210,1214
210,910
210,1330
210,1403
210,1146
210,1642
210,1344
210,1542
211,910
211,907
211,1509
211,1148
211,822
211,1000
211,1100
211,1549
211,1578
211,1585
212,1534
212,1410
212,893
212,896
212,1413
212,104
212,1089
212,1328
212,1057
212,1283
213,1502
213,987
213,544
213,721
213,1114
213,1360
213,1196
213,444
213,803
213,1474
214,369
214,1405
214,1386
214,535
214,1523
214,587
214,1306
214,996
214,1307
214,992
215,1319
215,925
215,1242
215,1056
215,525
215,922
215,572
215,982
215,607
215,59
216,973
216,1372
216,1238
216,1371
216,1196
216,910
216,1389
216,1402
216,1542
216,1251
217,1397
217,1502
217,1631
217,1377
217,987
217,219
217,1290
217,1254
217,1516
217,1037
218,1292
218,604
218,1014
218,503
218,1386
218,681
218,188
218,497
218,812
218,412
219,1077
219,1481
219,1485
219,817
219,1116
219,1443
219,1126
219,1000
219,1517
219,1456
220,1285
220,1100
220,1456
220,1495
220,1000
220,1055
220,1191
220,1271
220,891
220,1229
221,1479
221,517
221,1044
221,1554
221,968
221,1170
221,1629
221,1628
221,1186
221,1294
222,907
222,897
222,1431
222,1642
222,1144
222,1644
222,1238
222,1609
222,957
222,1512
223,861
223,1301
223,1553
223,1104
223,1043
223,1643
223,1475
223,1544
223,643
223,1504
224,1164
224,1202
224,1301
224,1307
224,1306
224,936
224,1196
224,1294
224,1158
224,442
225,799
225,643
225,1158
225,1517
225,1495
225,1148
225,1396
225,1353
225,1254
225,1043
226,1631
226,910
226,1132
226,113
226,116
226,1503
226,1218
226,1114
226,346
226,1609
227,1553
227,1248
227,1504
227,1271
227,75
227,1463
227,622
227,44
227,1238
227,87
228,1319
228,1257
228,1398
228,35
228,1578
228,1549
228,1585
228,397
228,1333
228,1256
229,1423
229,1285
229,1055
229,1003
229,1145
229,267
229,1190
229,1430
229,1279
229,75
230,1223
230,655
230,1639
230,1602
230,1242
230,1512
230,1025
230,754
230,454
230,403
231,1468
231,1418
231,353
231,1511
231,1522
231,1257
231,987
231,1305
231,1361
231,1403
232,396
232,1535
232,450
232,149
232,1424
232,1552
232,771
232,997
232,1126
232,540
233,596
233,1069
233,1531
233,987
233,1095
233,365
233,1219
233,41
233,947
233,1333
234,1277
234,1274
234,1245
234,924
234,1503
234,1415
234,1403
234,1145
234,1240
234,362
235,1146
235,1386
235,1077
235,846
235,357
235,1383
235,1264
235,999
235,1178
235,555
236,1234
236,1470
236,963
236,1175
236,1463
236,1465
236,1096
236,987
236,1146
236,366
237,1395
237,1597
237,285
237,1252
237,748
237,1232
237,802
237,590
237,303
237,674
238,1271
238,1327
238,1402
238,594
238,1418
238,134
238,1184
238,203
238,122
238,75
239,987
239,519
239,345
239,709
239,942
239,348
239,35
239,553
239,682
239,722
240,1517
240,1099
240,910
240,592
240,1417
240,1191
240,1211
240,1413
240,956
240,1511
241,601
241,738
241,1108
241,1411
241,1140
241,1211
241,1445
241,1131
241,799
241,867
242,1314
242,543
242,1419
242,893
242,624
242,1249
242,1643
242,1297
242,1056
242,1411
243,1434
243,1481
243,1333
243,590
243,795
243,989
243,986
243,1280
243,390
243,1057
244,1541
244,722
244,975
244,1124
244,1522
244,1646
244,1410
244,1206
244,1540
244,1029
245,1107
245,1203
245,503
245,956
245,262
245,493
245,1092
245,110
245,864
245,372
246,1106
246,1207
246,1186
246,1123
246,1420
246,1002
246,107
246,1225
246,1402
246,1184
247,788
247,1397
247,1489
247,1386
247,1290
247,1316
247,1608
247,1314
247,1553
247,891
248,1395
248,1380
248,490
248,1656
248,214
248,169
248,1311
248,203
248,357
248,812
249,1146
249,406
249,1326
249,192
249,752
249,207
249,490
249,1086
249,390
249,1664
250,1463
250,1631
250,672
250,1313
250,657
250,199
250,875
250,531
250,963
250,752
251,910
251,1631
251,1257
251,1396
251,81
251,1542
251,1164
251,1256
251,134
251,1644
252,668
252,1495
252,777
252,138
252,1315
252,1305
252,1285
252,1004
252,1003
252,859
253,987
253,1502
253,1057
253,423
253,1196
253,84
253,894
253,1375
253,357
253,544
254,910
254,1304
254,1144
254,1594
254,1125
254,1528
254,992
254,1127
254,1489
254,1250
255,1350
255,1395
255,1491
255,1294
255,1402
255,1188
255,1186
255,1344
255,1007
255,1466
256,987
256,1250
256,1463
256,935
256,897
256,1523
256,1024
256,1304
256,1450
256,1307
257,817
257,1405
257,1384
257,539
257,426
257,420
257,880
257,802
257,107
257,744
258,1617
258,1314
258,1537
258,1116
258,1386
258,1285
258,1271
258,1323
258,1302
258,1291
259,1082
259,1631
259,1125
259,1523
259,9
259,1396
259,4
259,127
259,122
259,131
260,1528
260,1144
260,868
260,1186
260,970
260,962
260,998
260,987
260,1256
260,1411
261,1496
261,422
261,968
261,1203
261,1253
261,1517
261,428
261,854
261,664
261,1170
262,1463
262,1141
262,932
262,651
262,1088
262,1145
262,1199
262,1439
262,1042
262,41
263,1491
263,688
263,969
263,55
263,642
263,1315
263,891
263,1245
263,1422
263,1406
264,987
264,1344
264,1594
264,1094
264,1392
264,1212
264,897
264,917
264,992
264,907
265,910
265,1555
265,1249
265,594
265,951
265,1024
265,484
265,1487
265,1437
265,1409
266,1413
266,84
266,1415
266,891
266,1402
266,910
266,1031
266,1481
266,1138
266,1179
267,1556
267,1519
267,296
267,1429
267,1307
267,1496
267,1590
267,1602
267,1545
267,1588
268,1234
268,1556
268,1609
268,1032
268,1658
268,1064
268,1125
268,1431
268,1029
268,1497
269,1530
269,1055
269,1032
269,951
269,869
269,41
269,834
269,1066
269,1207
269,1089
270,1598
270,23
270,1219
270,838
270,1392
270,1213
270,1173
270,1426
270,1240
270,1367
271,1279
271,1489
271,1272
271,1519
271,1338
271,1307
271,1306
271,1330
271,918
271,766
272,1631
272,576
272,1484
272,47
272,760
272,444
272,1175
272,591
272,55
272,1064
273,575
273,910
273,1179
273,1607
273,1186
273,1592
273,1418
273,1256
273,1315
273,1280
274,1434
274,1597
274,1104
274,1549
274,1578
274,1489
274,1622
274,1256
274,1485
274,1585
275,907
275,172
275,1620
275,1639
275,1238
275,1214
275,912
275,837
275,1371
275,891
276,907
276,1125
276,1238
276,1332
276,1391
276,600
276,1234
276,1497
276,897
276,1450
277,1445
277,891
277,1257
277,1503
277,1357
277,1504
277,1216
277,1092
277,1256
277,1594
278,1485
278,1230
278,1428
278,1522
278,1523
278,1250
278,1145
278,1225
278,1423
278,1588
279,1424
279,1212
279,1094
279,897
279,618
279,1534
279,913
279,1261
279,1295
279,914
280,1234
280,1409
280,1490
280,295
280,1440
280,962
280,1142
280,1043
280,1664
280,1011
281,1214
281,1108
281,1230
281,548
281,1213
281,1553
281,1413
281,1186
281,494
281,1401
282,1003
282,799
282,1487
282,1182
282,1164
282,1214
282,1253
282,775
282,868
282,782
283,831
283,1064
283,360
283,1514
283,474
283,127
283,1299
283,249
283,1123
283,624
284,1456
284,1423
284,910
284,1316
284,1449
284,1470
284,1631
284,464
284,1332
284,494
285,1000
285,1608
285,1190
285,1164
285,1186
285,1416
285,1508
285,1094
285,458
285,1288
286,94
286,39
286,385
286,488
286,553
286,673
286,273
286,999
286,615
286,480
287,1256
287,1558
287,850
287,643
287,1573
287,1450
287,1597
287,1503
287,822
287,179
288,910
288,1609
288,1393
288,1406
288,403
288,607
288,687
288,1217
288,991
288,1646
289,1402
289,893
289,1609
289,1560
289,964
289,1405
289,817
289,744
289,1313
289,835
290,1234
290,1256
290,1125
290,1155
290,1602
290,1594
290,1528
290,1064
290,903
290,1037
291,1658
291,1454
291,1234
291,1468
291,1490
291,1523
291,1125
291,1642
291,911
291,1656
292,1590
292,1519
292,1588
292,1412
292,1077
292,1556
292,361
292,348
292,287
292,1591
293,725
293,1463
293,1253
293,600
293,986
293,1441
293,378
293,1058
293,295
293,444
294,1488
294,1191
294,1164
294,1487
294,798
294,172
294,1537
294,1417
294,1127
294,839
295,725
295,977
295,1302
295,544
295,1386
295,908
295,973
295,1540
295,276
295,832
296,193
296,1464
296,1126
296,1289
296,1151
296,1068
296,509
296,1205
296,92
296,1030
297,987
297,1256
297,980
297,606
297,1360
297,693
297,478
297,740
297,938
297,1631
298,1226
298,1555
298,916
298,1313
298,938
298,917
298,1382
298,1302
298,278
298,1214
299,1519
299,754
299,1275
299,569
299,1259
299,1138
299,1527
299,545
299,123
299,336
300,803
300,782
300,59
300,1164
300,1264
300,113
300,190
300,1399
300,1511
300,1144
301,1591
301,1327
301,1646
301,1644
301,1385
301,1233
301,1146
301,862
301,1175
301,1639
302,733
302,791
302,1262
302,113
302,943
302,1082
302,1537
